,Unnamed: 0,Unnamed: 0.1,index,season,team,description,gamestate,statF,timeF,shotsF,goalsF,xGF,shotsA,goalsA,xGA,xGD,xGF90,xGA90,team_id
109,9,4,Goal diff > +1,2015,Everton,Everton xG stats for the 2015/2016 season ,Goal diff > +1,Goal diff > +1,415,55,9,10.22913945093751,76.0,6.0,4.981691040098667,5.2474484108388415,2.2183675917695806,1.0803667315876628,72
110,10,0,Goal diff +1,2015,Bournemouth,Bournemouth xG stats for the 2015/2016 season ,Goal diff +1,Goal diff +1,561,61,9,7.5879710065200925,68.0,11.0,7.964099186472595,-0.3761281799525023,1.217321551848143,1.2776629710918601,73
111,11,1,Goal diff -1,2015,Bournemouth,Bournemouth xG stats for the 2015/2016 season ,Goal diff -1,Goal diff -1,587,82,6,5.77101880684495,81.0,16.0,10.460508762858806,-4.689489956013858,0.8848240078637912,1.6038258750550132,73
112,12,2,Goal diff 0,2015,Bournemouth,Bournemouth xG stats for the 2015/2016 season ,Goal diff 0,Goal diff 0,1651,192,22,18.077463667839766,183.0,24.0,20.98027025256306,-2.902806584723294,0.9854462326502598,1.1436852348459572,73
113,13,3,Goal diff < -1,2015,Bournemouth,Bournemouth xG stats for the 2015/2016 season ,Goal diff < -1,Goal diff < -1,608,103,7,6.888878397643566,84.0,11.0,11.670128582045436,-4.781250184401871,1.01973528912487,1.7274861387896203,73
114,14,4,Goal diff > +1,2015,Bournemouth,Bournemouth xG stats for the 2015/2016 season ,Goal diff > +1,Goal diff > +1,170,28,1,2.509945464320481,23.0,5.0,3.402995105832815,-0.8930496415123343,1.3287946575814311,1.8015856442644318,73
115,15,0,Goal diff +1,2015,Southampton,Southampton xG stats for the 2015/2016 season ,Goal diff +1,Goal diff +1,721,111,17,14.783553470391777,92.0,5.0,8.181002238765359,6.602551231626421,1.845381154417837,1.021206936877784,74
116,16,1,Goal diff -1,2015,Southampton,Southampton xG stats for the 2015/2016 season ,Goal diff -1,Goal diff -1,512,71,8,6.278050429187715,69.0,7.0,7.234735743142664,-0.9566853139549494,1.103563552005653,1.2717308923492965,74
117,17,2,Goal diff 0,2015,Southampton,Southampton xG stats for the 2015/2016 season ,Goal diff 0,Goal diff 0,1716,246,23,26.86188566684723,205.0,19.0,21.69904818199575,5.16283748485148,1.4088401573521274,1.1380619675871897,74
118,18,3,Goal diff < -1,2015,Southampton,Southampton xG stats for the 2015/2016 season ,Goal diff < -1,Goal diff < -1,198,37,3,4.117529056034982,18.0,1.0,1.4010449275374413,2.716484128497541,1.8716041163795367,0.6368386034261097,74
119,19,4,Goal diff > +1,2015,Southampton,Southampton xG stats for the 2015/2016 season ,Goal diff > +1,Goal diff > +1,432,56,8,7.364453259855509,78.0,9.0,6.2530381912365565,1.1114150686189532,1.534261095803231,1.3027162898409492,74
120,20,0,Goal diff +1,2015,Leicester,Leicester xG stats for the 2015/2016 season ,Goal diff +1,Goal diff +1,785,100,15,16.741362432949245,119.0,7.0,9.497679139021782,7.243683293927461,1.9193918712935445,1.0889058885502685,75
121,21,1,Goal diff -1,2015,Leicester,Leicester xG stats for the 2015/2016 season ,Goal diff -1,Goal diff -1,299,53,10,7.429983385838567,31.0,4.0,3.696750108618289,3.733233277220279,2.236449848580171,1.1127341464068428,75
122,22,2,Goal diff 0,2015,Leicester,Leicester xG stats for the 2015/2016 season ,Goal diff 0,Goal diff 0,1938,250,30,30.013059774413705,270.0,13.0,20.632999828085307,9.380059946328403,1.393795345561008,0.9581888465055094,75
123,23,3,Goal diff < -1,2015,Leicester,Leicester xG stats for the 2015/2016 season ,Goal diff < -1,Goal diff < -1,93,29,4,3.046002353541553,17.0,2.0,1.5646266071125865,1.4813757464289663,2.947744213104728,1.5141547810766964,75
124,24,4,Goal diff > +1,2015,Leicester,Leicester xG stats for the 2015/2016 season ,Goal diff > +1,Goal diff > +1,461,91,9,13.213028724305332,81.0,10.0,10.34076351672411,2.8722652075812216,2.57955007632859,2.018804157278025,75
125,25,0,Goal diff +1,2015,West_Bromwich_Albion,West Bromwich Albion xG stats for the 2015/2016 season ,Goal diff +1,Goal diff +1,544,45,2,4.348046307452023,111.0,8.0,10.891647513024509,-6.543601205572486,0.7193458964534597,1.801926978257732,76
126,26,1,Goal diff -1,2015,West_Bromwich_Albion,West Bromwich Albion xG stats for the 2015/2016 season ,Goal diff -1,Goal diff -1,691,100,10,10.769745848141609,97.0,9.0,10.934409691952169,-0.16466384381055832,1.4027165359374023,1.4241633462745231,76
127,27,2,Goal diff 0,2015,West_Bromwich_Albion,West Bromwich Albion xG stats for the 2015/2016 season ,Goal diff 0,Goal diff 0,2041,202,18,23.83863758808002,300.0,25.0,28.72631726041436,-4.887679672334342,1.0511893105963752,1.2667165866914711,76
128,28,3,Goal diff < -1,2015,West_Bromwich_Albion,West Bromwich Albion xG stats for the 2015/2016 season ,Goal diff < -1,Goal diff < -1,239,38,3,3.2162402630783617,31.0,3.0,3.279433997347951,-0.06319373426958919,1.2111365007408057,1.234933304440651,76
129,29,4,Goal diff > +1,2015,West_Bromwich_Albion,West Bromwich Albion xG stats for the 2015/2016 season ,Goal diff > +1,Goal diff > +1,60,6,1,0.8181874584406614,11.0,3.0,1.4796755556017158,-0.6614880971610546,1.227281187660992,2.2195133334025745,76
130,30,0,Goal diff +1,2015,Sunderland,Sunderland xG stats for the 2015/2016 season ,Goal diff +1,Goal diff +1,355,45,7,5.947103833779693,63.0,11.0,6.51793634518981,-0.5708325114101171,1.507716464901894,1.6524345663861488,77
131,31,1,Goal diff -1,2015,Sunderland,Sunderland xG stats for the 2015/2016 season ,Goal diff -1,Goal diff -1,646,92,11,8.999254457652569,87.0,12.0,12.890070617198946,-3.8908161595463753,1.2537661009113483,1.7958302717459829,77
132,32,2,Goal diff 0,2015,Sunderland,Sunderland xG stats for the 2015/2016 season ,Goal diff 0,Goal diff 0,1955,228,20,19.980802277103066,299.0,28.0,25.63732331898064,-5.656521041877568,0.9198323298922128,1.1802348330988528,77
133,33,3,Goal diff < -1,2015,Sunderland,Sunderland xG stats for the 2015/2016 season ,Goal diff < -1,Goal diff < -1,478,60,7,6.443856172263622,85.0,10.0,12.545360694639385,-6.1015045223757625,1.2132783587944058,2.3620972019195494,77
134,34,4,Goal diff > +1,2015,Sunderland,Sunderland xG stats for the 2015/2016 season ,Goal diff > +1,Goal diff > +1,141,18,3,3.505182307213545,38.0,1.0,2.486072317697108,1.019109989516437,2.2373504088597094,1.5868546708704945,77
135,35,0,Goal diff +1,2015,Crystal_Palace,Crystal Palace xG stats for the 2015/2016 season ,Goal diff +1,Goal diff +1,374,48,4,5.619941325392574,87.0,10.0,9.659526160918176,-4.039584835525602,1.3523922975543627,2.3244849050337857,78
136,36,1,Goal diff -1,2015,Crystal_Palace,Crystal Palace xG stats for the 2015/2016 season ,Goal diff -1,Goal diff -1,630,92,9,7.752361222635955,99.0,8.0,9.517797815613447,-1.765436592977494,1.107480174662279,1.3596854022304927,78
137,37,2,Goal diff 0,2015,Crystal_Palace,Crystal Palace xG stats for the 2015/2016 season ,Goal diff 0,Goal diff 0,2304,294,21,27.313054670579728,347.0,27.0,32.920036651194096,-5.606981980614363,1.0669161980695208,1.2859389316872694,78
138,38,3,Goal diff < -1,2015,Crystal_Palace,Crystal Palace xG stats for the 2015/2016 season ,Goal diff < -1,Goal diff < -1,190,23,3,1.685263330116868,29.0,5.0,5.266699777916075,-3.581436447799206,0.7982826300553585,2.494752526381298,78
139,39,4,Goal diff > +1,2015,Crystal_Palace,Crystal Palace xG stats for the 2015/2016 season ,Goal diff > +1,Goal diff > +1,75,13,2,1.2944014072418213,10.0,1.0,0.413610165938735,0.8807912413030863,1.5532816886901857,0.4963321991264821,78
140,40,0,Goal diff +1,2015,Norwich,Norwich xG stats for the 2015/2016 season ,Goal diff +1,Goal diff +1,288,36,8,4.971537099219859,30.0,6.0,3.9454925442114472,1.0260445550084114,1.5536053435062058,1.2329664200660773,79
141,41,1,Goal diff -1,2015,Norwich,Norwich xG stats for the 2015/2016 season ,Goal diff -1,Goal diff -1,717,101,10,7.914350143633782,119.0,15.0,17.121995512396094,-9.207645368762314,0.9934330724226506,2.149204457622941,79
142,42,2,Goal diff 0,2015,Norwich,Norwich xG stats for the 2015/2016 season ,Goal diff 0,Goal diff 0,2009,186,15,19.710957624949515,274.0,32.0,31.13314411789179,-11.422186492942275,0.8830195053486591,1.3947152666054061,79
143,43,3,Goal diff < -1,2015,Norwich,Norwich xG stats for the 2015/2016 season ,Goal diff < -1,Goal diff < -1,396,72,4,5.734325911849737,44.0,8.0,6.6859161127358675,-0.9515902008861304,1.3032558890567585,1.5195263892581516,79
144,44,4,Goal diff > +1,2015,Norwich,Norwich xG stats for the 2015/2016 season ,Goal diff > +1,Goal diff > +1,163,24,2,2.039962526410818,25.0,6.0,2.6806751918047667,-0.6407126653939486,1.1263596771593474,1.4801274065179693,79
145,45,0,Goal diff +1,2015,Chelsea,Chelsea xG stats for the 2015/2016 season ,Goal diff +1,Goal diff +1,679,94,11,12.365265272557735,107.0,12.0,9.655898379161952,2.709366893395781,1.6389895059354878,1.2798687100509218,80
146,46,1,Goal diff -1,2015,Chelsea,Chelsea xG stats for the 2015/2016 season ,Goal diff -1,Goal diff -1,594,106,11,9.383297459222378,74.0,10.0,7.155755738727748,2.227541720494628,1.4217117362458147,1.08420541495875,80
147,47,2,Goal diff 0,2015,Chelsea,Chelsea xG stats for the 2015/2016 season ,Goal diff 0,Goal diff 0,1813,246,24,24.228997495956715,244.0,23.0,25.017689495347447,-0.7886919993907213,1.2027632513161084,1.2419150880205567,80
148,48,3,Goal diff < -1,2015,Chelsea,Chelsea xG stats for the 2015/2016 season ,Goal diff < -1,Goal diff < -1,155,35,5,4.524269782938064,15.0,2.0,1.684487116523087,2.839782666414976,2.6269953578350043,0.9780892934650182,80
149,49,4,Goal diff > +1,2015,Chelsea,Chelsea xG stats for the 2015/2016 season ,Goal diff > +1,Goal diff > +1,351,49,8,8.337136778980494,45.0,6.0,3.7857830924913287,4.551353686489165,2.137727379225768,0.9707136134593152,80
150,50,0,Goal diff +1,2015,West_Ham,West Ham xG stats for the 2015/2016 season ,Goal diff +1,Goal diff +1,812,115,10,11.671584563329814,136.0,14.0,16.52329090051353,-4.851706337183714,1.2936485353444378,1.831399237741648,81
151,51,1,Goal diff -1,2015,West_Ham,West Ham xG stats for the 2015/2016 season ,Goal diff -1,Goal diff -1,555,91,12,9.673364826478064,82.0,11.0,9.37015565764159,0.3032091688364744,1.5686537556450917,1.5194847012391766,81
152,52,2,Goal diff 0,2015,West_Ham,West Ham xG stats for the 2015/2016 season ,Goal diff 0,Goal diff 0,1643,258,30,22.65260006021709,195.0,20.0,19.839435141067952,2.8131649191491306,1.240860624114143,1.0867615110749334,81
153,53,3,Goal diff < -1,2015,West_Ham,West Ham xG stats for the 2015/2016 season ,Goal diff < -1,Goal diff < -1,296,58,10,7.7296243268065155,53.0,4.0,7.539775708690286,0.18984861811622972,2.3502236128803595,2.29249937088556,81
154,54,4,Goal diff > +1,2015,West_Ham,West Ham xG stats for the 2015/2016 season ,Goal diff > +1,Goal diff > +1,274,37,3,4.824822465889157,58.0,2.0,5.397817430552095,-0.5729949646629393,1.5847957004745403,1.773005725363827,81
155,55,0,Goal diff +1,2015,Tottenham,Tottenham xG stats for the 2015/2016 season ,Goal diff +1,Goal diff +1,586,113,16,12.12269426882267,91.0,11.0,10.53409567149356,1.58859859732911,1.861847242651946,1.6178645229256317,82
156,56,1,Goal diff -1,2015,Tottenham,Tottenham xG stats for the 2015/2016 season ,Goal diff -1,Goal diff -1,416,95,10,9.653136719483884,51.0,2.0,4.039713936857879,5.613422782626003,2.0884190018114173,0.8739765728779066,82
157,57,2,Goal diff 0,2015,Tottenham,Tottenham xG stats for the 2015/2016 season ,Goal diff 0,Goal diff 0,1979,341,30,29.528384839184586,202.0,16.0,18.332150666508824,11.19623417267576,1.3428775318477073,0.8337006366780163,82
158,58,3,Goal diff < -1,2015,Tottenham,Tottenham xG stats for the 2015/2016 season ,Goal diff < -1,Goal diff < -1,37,10,1,0.6066766493022442,7.0,2.0,1.1839891392737627,-0.5773124899715185,1.4756999577622156,2.8799735820172607,82
159,59,4,Goal diff > +1,2015,Tottenham,Tottenham xG stats for the 2015/2016 season ,Goal diff > +1,Goal diff > +1,546,100,12,13.007734852842988,74.0,4.0,6.198871918022633,6.808862934820354,2.1441321186004925,1.0217920743993352,82
160,60,0,Goal diff +1,2015,Arsenal,Arsenal xG stats for the 2015/2016 season ,Goal diff +1,Goal diff +1,763,145,16,19.620477605611086,94.0,9.0,6.251083501148969,13.369394104462115,2.3143420504652656,0.7373492989559728,83
161,61,1,Goal diff -1,2015,Arsenal,Arsenal xG stats for the 2015/2016 season ,Goal diff -1,Goal diff -1,416,65,9,9.262328371405602,49.0,5.0,5.164909943472594,4.097418427933008,2.003869118813712,1.1174084012320518,83
162,62,2,Goal diff 0,2015,Arsenal,Arsenal xG stats for the 2015/2016 season ,Goal diff 0,Goal diff 0,1778,269,29,33.67438451014459,213.0,16.0,18.29276960901916,15.381614901125431,1.7045526467452268,0.925955716991971,83
163,63,3,Goal diff < -1,2015,Arsenal,Arsenal xG stats for the 2015/2016 season ,Goal diff < -1,Goal diff < -1,91,16,2,2.1855730013921857,12.0,2.0,1.5659315921366217,0.6196414092555642,2.1615557156626006,1.5487235526625929,83
164,64,4,Goal diff > +1,2015,Arsenal,Arsenal xG stats for the 2015/2016 season ,Goal diff > +1,Goal diff > +1,513,80,9,12.693659665994346,85.0,4.0,5.678047502413392,7.015612163580954,2.2269578361393587,0.9961486846339284,83
165,65,0,Goal diff +1,2015,Swansea,Swansea xG stats for the 2015/2016 season ,Goal diff +1,Goal diff +1,626,73,4,6.929857437964529,116.0,8.0,13.1691401200369,-6.239282682072371,0.996305382454964,1.8933268543184043,84
166,66,1,Goal diff -1,2015,Swansea,Swansea xG stats for the 2015/2016 season ,Goal diff -1,Goal diff -1,662,105,13,8.862445355392992,83.0,8.0,10.225248579867184,-1.3628032244741917,1.2048641721833373,1.3901395350272607,84
167,67,2,Goal diff 0,2015,Swansea,Swansea xG stats for the 2015/2016 season ,Goal diff 0,Goal diff 0,1905,210,20,20.94264591019601,255.0,28.0,27.316516545601196,-6.373870635405183,0.9894163422139844,1.29054408876856,84
168,68,3,Goal diff < -1,2015,Swansea,Swansea xG stats for the 2015/2016 season ,Goal diff < -1,Goal diff < -1,222,31,3,2.929011614061892,44.0,6.0,6.048732279799879,-3.1197206657379866,1.1874371408359021,2.4521887620810316,84
169,69,4,Goal diff > +1,2015,Swansea,Swansea xG stats for the 2015/2016 season ,Goal diff > +1,Goal diff > +1,150,23,2,2.020103896036744,28.0,2.0,4.070605907589196,-2.050502011552453,1.2120623376220463,2.442363544553518,84
170,70,0,Goal diff +1,2015,Stoke,Stoke xG stats for the 2015/2016 season ,Goal diff +1,Goal diff +1,616,70,8,7.900240309536457,108.0,9.0,7.9382179686799645,-0.03797765914350748,1.1542558893803263,1.1598045733460989,85
171,71,1,Goal diff -1,2015,Stoke,Stoke xG stats for the 2015/2016 season ,Goal diff -1,Goal diff -1,481,70,7,6.594571782276034,89.0,11.0,10.876152775250377,-4.281580992974342,1.2339115600932289,2.0350389808160787,85
172,72,2,Goal diff 0,2015,Stoke,Stoke xG stats for the 2015/2016 season ,Goal diff 0,Goal diff 0,1809,195,23,22.239969379734244,239.0,22.0,21.835432965308428,0.4045364144258201,1.106466138295236,1.0863399485228074,85
173,73,3,Goal diff < -1,2015,Stoke,Stoke xG stats for the 2015/2016 season ,Goal diff < -1,Goal diff < -1,359,55,2,4.044545349199326,59.0,8.0,9.359877603128552,-5.3153322539292285,1.0139528730583265,2.3464874213971303,85
174,74,4,Goal diff > +1,2015,Stoke,Stoke xG stats for the 2015/2016 season ,Goal diff > +1,Goal diff > +1,303,29,1,2.9569450793787837,40.0,5.0,4.655237534083426,-1.6982924547046423,0.8783005186273615,1.382743822004978,85
175,75,0,Goal diff +1,2015,Newcastle_United,Newcastle United xG stats for the 2015/2016 season ,Goal diff +1,Goal diff +1,459,59,8,7.468782739713787,75.0,6.0,5.831682889722288,1.6370998499915004,1.4644672038654487,1.1434672332788798,86
176,76,1,Goal diff -1,2015,Newcastle_United,Newcastle United xG stats for the 2015/2016 season ,Goal diff -1,Goal diff -1,757,89,9,8.87857915228233,130.0,15.0,14.387996156699955,-5.509417004417628,1.0555774421471724,1.710593994852042,86
177,77,2,Goal diff 0,2015,Newcastle_United,Newcastle United xG stats for the 2015/2016 season ,Goal diff 0,Goal diff 0,1800,180,15,16.59870702214539,245.0,28.0,25.73655029293149,-9.137843270786108,0.8299353511072696,1.2868275146465749,86
178,78,3,Goal diff < -1,2015,Newcastle_United,Newcastle United xG stats for the 2015/2016 season ,Goal diff < -1,Goal diff < -1,432,53,7,2.823579976335168,74.0,12.0,10.081986708566546,-7.258406732231378,0.5882458284031601,2.1004138976180307,86
179,79,4,Goal diff > +1,2015,Newcastle_United,Newcastle United xG stats for the 2015/2016 season ,Goal diff > +1,Goal diff > +1,130,17,5,2.9884930085390806,30.0,4.0,2.1480749528855085,0.8404180556535721,2.068956698219364,1.4871288135361214,86
180,80,0,Goal diff +1,2015,Liverpool,Liverpool xG stats for the 2015/2016 season ,Goal diff +1,Goal diff +1,522,94,13,9.931408330798147,71.0,13.0,6.747227732092142,3.184180598706007,1.7123117811720947,1.1633151262227832,87
181,81,1,Goal diff -1,2015,Liverpool,Liverpool xG stats for the 2015/2016 season ,Goal diff -1,Goal diff -1,413,99,8,8.159640764817594,45.0,10.0,6.191579509526491,1.9680612552911043,1.7781299487495972,1.34925461466679,87
182,82,2,Goal diff 0,2015,Liverpool,Liverpool xG stats for the 2015/2016 season ,Goal diff 0,Goal diff 0,1991,314,29,25.11437895335257,206.0,18.0,18.923201901838183,6.191177051514387,1.1352557035669166,0.8553933556832929,87
183,83,3,Goal diff < -1,2015,Liverpool,Liverpool xG stats for the 2015/2016 season ,Goal diff < -1,Goal diff < -1,254,46,3,2.6643930496647954,25.0,2.0,2.841500110924244,-0.17710706125944853,0.9440762774402818,1.0068307479652832,87
184,84,4,Goal diff > +1,2015,Liverpool,Liverpool xG stats for the 2015/2016 season ,Goal diff > +1,Goal diff > +1,396,77,10,9.866639685817065,53.0,7.0,4.652813922148199,5.213825763668865,2.242418110412969,1.0574577095791358,87
185,85,0,Goal diff +1,2015,Manchester_City,Manchester City xG stats for the 2015/2016 season ,Goal diff +1,Goal diff +1,519,82,15,9.741719582118094,63.0,7.0,6.3727414761669925,3.3689781059511006,1.6893155344713455,1.1050996779480335,88
186,86,1,Goal diff -1,2015,Manchester_City,Manchester City xG stats for the 2015/2016 season ,Goal diff -1,Goal diff -1,412,91,6,8.988432806450874,36.0,9.0,7.167585332877934,1.8208474735729399,1.9634926033509188,1.5657346600946944,88
187,87,2,Goal diff 0,2015,Manchester_City,Manchester City xG stats for the 2015/2016 season ,Goal diff 0,Goal diff 0,1684,279,26,27.457219779491425,122.0,16.0,12.643609680235386,14.813610099256039,1.4674286105428909,0.6757273582073543,88
188,88,3,Goal diff < -1,2015,Manchester_City,Manchester City xG stats for the 2015/2016 season ,Goal diff < -1,Goal diff < -1,346,62,6,5.300148324575275,46.0,6.0,7.505692818202077,-2.205544493626803,1.378651298299927,1.9523478428849337,88
189,89,4,Goal diff > +1,2015,Manchester_City,Manchester City xG stats for the 2015/2016 season ,Goal diff > +1,Goal diff > +1,580,101,18,16.09152736607939,71.0,3.0,5.218765758443624,10.872761607635763,2.496961143012319,0.8098084797584933,88
190,90,0,Goal diff +1,2015,Manchester_United,Manchester United xG stats for the 2015/2016 season ,Goal diff +1,Goal diff +1,765,98,12,11.15834797732532,102.0,8.0,11.289817566983402,-0.13146958965808153,1.3127468208618025,1.328213831409812,89
191,91,1,Goal diff -1,2015,Manchester_United,Manchester United xG stats for the 2015/2016 season ,Goal diff -1,Goal diff -1,285,33,5,4.979469100944699,36.0,4.0,3.0961800646036863,1.8832890363410115,1.5724639266141152,0.9777410730327428,89
192,92,2,Goal diff 0,2015,Manchester_United,Manchester United xG stats for the 2015/2016 season ,Goal diff 0,Goal diff 0,2066,251,27,24.50912514142692,213.0,15.0,21.049492172896866,3.459632968530059,1.0676772810882975,0.9169672292162234,89
193,93,3,Goal diff < -1,2015,Manchester_United,Manchester United xG stats for the 2015/2016 season ,Goal diff < -1,Goal diff < -1,167,21,1,2.7524456288665533,22.0,2.0,2.5129784308373933,0.2394671980291605,1.4833539317244897,1.3542997531459002,89
194,94,4,Goal diff > +1,2015,Manchester_United,Manchester United xG stats for the 2015/2016 season ,Goal diff > +1,Goal diff > +1,283,30,4,5.43332976102829,40.0,6.0,4.248440267518164,1.1848894935101268,1.7279140582775478,1.3510940780093097,89
195,95,0,Goal diff +1,2015,Watford,Watford xG stats for the 2015/2016 season ,Goal diff +1,Goal diff +1,549,73,7,7.998375334776938,91.0,7.0,7.2454485315829515,0.7529268031939864,1.3112090712749078,1.1877784478004842,90
196,96,1,Goal diff -1,2015,Watford,Watford xG stats for the 2015/2016 season ,Goal diff -1,Goal diff -1,635,77,9,8.759812037460506,98.0,10.0,11.476542595308276,-2.716730557847768,1.241548162789678,1.6265965883114089,90
197,97,2,Goal diff 0,2015,Watford,Watford xG stats for the 2015/2016 season ,Goal diff 0,Goal diff 0,1937,241,19,23.204172948375344,235.0,26.0,25.463247823528942,-2.259074875153601,1.0781494916643164,1.183114250964174,90
198,98,3,Goal diff < -1,2015,Watford,Watford xG stats for the 2015/2016 season ,Goal diff < -1,Goal diff < -1,280,37,4,4.5111714862287045,48.0,4.0,7.860395108349621,-3.349223622120917,1.4500194062877978,2.5265555705409497,90
199,99,4,Goal diff > +1,2015,Watford,Watford xG stats for the 2015/2016 season ,Goal diff > +1,Goal diff > +1,177,21,1,2.040974020026624,30.0,3.0,2.239457698073238,-0.198483678046614,1.0377834000135375,1.1387073041050364,90
200,0,0,Goal diff +1,2016,Everton,Everton xG stats for the 2016/2017 season ,Goal diff +1,Goal diff +1,564,78,13,10.844409228302537,87.0,7.0,9.450472879223526,1.3939363490790129,1.7304908343035963,1.5080541828548182,72
201,1,1,Goal diff -1,2016,Everton,Everton xG stats for the 2016/2017 season ,Goal diff -1,Goal diff -1,667,103,11,9.6697736219503,77.0,8.0,8.920579792931676,0.7491938290186226,1.3047670554355724,1.2036764338288617,72
202,2,2,Goal diff 0,2016,Everton,Everton xG stats for the 2016/2017 season ,Goal diff 0,Goal diff 0,1880,254,24,23.46798588708043,218.0,22.0,22.345332449302077,1.1226534377783537,1.1234674094878931,1.069723361934674,72
203,3,3,Goal diff < -1,2016,Everton,Everton xG stats for the 2016/2017 season ,Goal diff < -1,Goal diff < -1,177,28,4,3.2203132556751366,32.0,4.0,3.315710797905922,-0.09539754223078488,1.6374474181399004,1.6859546430030112,72
204,4,4,Goal diff > +1,2016,Everton,Everton xG stats for the 2016/2017 season ,Goal diff > +1,Goal diff > +1,283,43,10,6.662461753934622,34.0,3.0,3.4612538358196616,3.20120791811496,2.1188040913573003,1.1007521032642034,72
205,5,0,Goal diff +1,2016,Bournemouth,Bournemouth xG stats for the 2016/2017 season ,Goal diff +1,Goal diff +1,646,84,5,8.785305932164192,129.0,13.0,12.721822992898526,-3.936517060734332,1.2239590307968689,1.7723902002490204,73
206,6,1,Goal diff -1,2016,Bournemouth,Bournemouth xG stats for the 2016/2017 season ,Goal diff -1,Goal diff -1,575,79,9,8.104146285913885,84.0,18.0,15.630294349975884,-7.526148064061999,1.268475070838695,2.4464808547788337,73
207,7,2,Goal diff 0,2016,Bournemouth,Bournemouth xG stats for the 2016/2017 season ,Goal diff 0,Goal diff 0,1626,184,25,24.91404403280467,231.0,25.0,27.54826529230923,-2.6342212595045567,1.3790061272770109,1.5248117320466361,73
208,8,3,Goal diff < -1,2016,Bournemouth,Bournemouth xG stats for the 2016/2017 season ,Goal diff < -1,Goal diff < -1,486,68,9,6.372750882059336,82.0,9.0,11.091118164360523,-4.718367282301188,1.1801390522332105,2.0539107711778746,73
209,9,4,Goal diff > +1,2016,Bournemouth,Bournemouth xG stats for the 2016/2017 season ,Goal diff > +1,Goal diff > +1,244,40,7,4.896297310478985,31.0,2.0,1.6160814855247736,3.2802158249542117,1.806011303045528,0.5960956299066787,73
210,10,0,Goal diff +1,2016,Southampton,Southampton xG stats for the 2016/2017 season ,Goal diff +1,Goal diff +1,462,77,8,9.085221664048733,65.0,7.0,5.543495520018041,3.54172614403069,1.7698483761133892,1.0799017246788392,74
211,11,1,Goal diff -1,2016,Southampton,Southampton xG stats for the 2016/2017 season ,Goal diff -1,Goal diff -1,487,87,7,6.816408870741725,60.0,10.0,9.088506285101175,-2.2720974143594503,1.2597059514717766,1.6796007508400528,74
212,12,2,Goal diff 0,2016,Southampton,Southampton xG stats for the 2016/2017 season ,Goal diff 0,Goal diff 0,2155,287,19,26.11360680824145,251.0,23.0,21.926318775862455,4.187288032379001,1.0905914676295736,0.9157163293863672,74
213,13,3,Goal diff < -1,2016,Southampton,Southampton xG stats for the 2016/2017 season ,Goal diff < -1,Goal diff < -1,256,52,2,2.532386105507612,29.0,5.0,3.0302131250500683,-0.4978270195424557,0.8902919902175199,1.0653093017754145,74
214,14,4,Goal diff > +1,2016,Southampton,Southampton xG stats for the 2016/2017 season ,Goal diff > +1,Goal diff > +1,199,49,5,7.763834083452821,32.0,3.0,3.624978482723236,4.138855600729585,3.511281746285196,1.6394375047492022,74
215,15,0,Goal diff +1,2016,Leicester,Leicester xG stats for the 2016/2017 season ,Goal diff +1,Goal diff +1,405,52,12,6.780694389715791,75.0,2.0,5.886406317353249,0.8942880723625422,1.5068209754923982,1.3080902927451663,75
216,16,1,Goal diff -1,2016,Leicester,Leicester xG stats for the 2016/2017 season ,Goal diff -1,Goal diff -1,650,82,9,10.427314732223751,86.0,16.0,12.115540666505694,-1.6882259342819452,1.4437820398463652,1.6775363999777115,75
217,17,2,Goal diff 0,2016,Leicester,Leicester xG stats for the 2016/2017 season ,Goal diff 0,Goal diff 0,1711,190,14,15.906773563474415,243.0,27.0,21.73954833950848,-5.832774776034057,0.8367093049168307,1.1435180307164012,75
218,18,3,Goal diff < -1,2016,Leicester,Leicester xG stats for the 2016/2017 season ,Goal diff < -1,Goal diff < -1,432,59,7,5.638282200787216,71.0,10.0,8.331024882383645,-2.692742681596428,1.1746421251640036,1.735630183829926,75
219,19,4,Goal diff > +1,2016,Leicester,Leicester xG stats for the 2016/2017 season ,Goal diff > +1,Goal diff > +1,370,52,6,8.314188983291388,80.0,8.0,5.50420790258795,2.8099810807034373,2.0223702932330405,1.3388613817105826,75
220,20,0,Goal diff +1,2016,West_Bromwich_Albion,West Bromwich Albion xG stats for the 2016/2017 season ,Goal diff +1,Goal diff +1,615,68,8,6.917583300732076,83.0,10.0,8.437492142431438,-1.5199088416993618,1.012329263521767,1.2347549476728934,76
221,21,1,Goal diff -1,2016,West_Bromwich_Albion,West Bromwich Albion xG stats for the 2016/2017 season ,Goal diff -1,Goal diff -1,459,69,6,5.419399740174413,75.0,8.0,8.94835889246315,-3.528959152288735,1.0626274000341986,1.754580174992774,76
222,22,2,Goal diff 0,2016,West_Bromwich_Albion,West Bromwich Albion xG stats for the 2016/2017 season ,Goal diff 0,Goal diff 0,1861,194,22,20.933460902888328,248.0,23.0,20.71373420674354,0.21972669614478946,1.0123651162063136,1.0017388923196768,76
223,23,3,Goal diff < -1,2016,West_Bromwich_Albion,West Bromwich Albion xG stats for the 2016/2017 season ,Goal diff < -1,Goal diff < -1,357,36,2,2.309434439521284,61.0,6.0,6.271661460399628,-3.9622270208783448,0.5822103629045251,1.5810911244704944,76
